zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,dist_to_cbd
90304,22.778058674819214,7.410832487002282,037,6,28210,1.5666127413127413,1.5666127413127413,18007.002787658592,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",25946,1094,0.3637610535279114,0.3120244834960012,491,16561.84666177206,33.937887,-118.358559,-118.253,34.049999,15832.669634157515
90305,29.02545438134717,3.572515102785866,037,6,14853,2.3255362934362935,2.3192756756756756,6404.154605585155,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",15042,791,0.39812284140391274,0.3608190920321766,144,6485.64556501797,33.95889,-118.330548,-118.253,34.049999,12412.81989172081
90401,0.8965613718599994,0.62469838723463,037,6,6722,1.0187428571428572,0.8490988416988416,7916.628394582311,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",7111,553,0.5315627734760068,0.47753242004461005,3774,8374.761159457723,34.013666,-118.49375,-118.253,34.049999,22575.276377954084
90402,14.515138222195489,-0.23211505846159614,037,6,12250,2.1300436293436293,2.003827413127413,6113.300935873107,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",11882,623,0.537429492257819,0.4850320882730746,793,5929.652385309735,34.034666,-118.504039,-118.253,34.049999,23219.16072382276
90403,9.036911860848358,-2.1604685727669977,037,6,24525,1.5229830115830116,1.427530115830116,17180.022843678216,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",23902,799,0.5439978628726069,0.49232671384303295,2820,16743.604730258787,34.030755,-118.492101,-118.253,34.049999,22159.454847498644
90404,9.649619955179784,3.0306809724936055,037,6,21360,1.9920393822393823,1.9920393822393823,10722.679576740005,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",22929,830,0.5135787880070257,0.4655631435882009,3057,11510.314607447172,34.026608,-118.473643,-118.253,34.049999,20519.403173258845
90405,9.699687238383788,-0.983534327764236,037,6,27186,2.8227150579150577,2.646576447876448,10272.138566718306,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",28156,911,0.5351301105035272,0.4849651037708876,3392,10638.649800798963,34.011167,-118.46963,-118.253,34.049999,20447.31209149789
90501,22.86718519332418,4.164113739113208,037,6,43180,5.66319305019305,5.623810810810811,7678.067675568648,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",41975,1323,0.40172302812259453,0.34730422981946635,3391,7463.80015474743,33.833744,-118.314022,-118.253,34.049999,24724.211693238478
90502,25.94778026719163,3.982924403183024,037,6,18010,2.2477440154440154,2.234881467181467,8058.592934109123,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",17778,957,0.3830252085539075,0.32944619309940226,1239,7954.784296645863,33.833181,-118.292062,-118.253,34.049999,24404.167180667864
90503,25.041526016468886,2.4201999952769415,037,6,44383,5.306553281853282,5.29714555984556,8378.663470462383,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",44605,819,0.43853619847825814,0.3852319156186136,3904,8420.5728341927,33.840399,-118.353714,-118.253,34.049999,25117.945750660794
90504,22.13875279385426,2.7640139557393284,037,6,32102,4.467944401544401,4.450797683397683,7212.639684734835,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",33410,749,0.4187057891923667,0.36700887269556204,1154,7506.51958965145,33.867257,-118.330794,-118.253,34.049999,21573.64144759375
90505,26.395999613732645,2.8508086612384704,037,6,36678,5.806087258687259,5.794318918918919,6329.993311248949,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",37220,1029,0.43751137110050103,0.3853478770256835,4146,6423.533209135882,33.807882,-118.347957,-118.253,34.049999,28343.49910255486
90601,22.648383783650292,2.729171077594975,037,6,31974,11.594525096525096,11.3470583011583,2817.822835786092,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",32053,1247,0.3943675639355327,0.3491754187632449,1072,2824.7849926644026,34.00784,-118.030271,-118.253,34.049999,21077.347734319468
90602,25.694654131856463,2.68331443531405,037,6,25777,3.71324555984556,3.710481081081081,6947.077599029192,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",25581,1074,0.3856902469883757,0.33674264062108494,892,6894.254260028932,33.972232,-118.022557,-118.253,34.049999,22958.99735250932
90603,25.733929113341215,3.0336921571368656,037,6,20063,3.2730212355212354,3.2699135135135133,6135.636284288865,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",21584,709,0.4035398876390297,0.3612624698338816,721,6600.786201469913,33.945318,-117.992066,-118.253,34.049999,26753.00526483416
90604,26.42801309132224,2.8866622398438584,037,6,39407,4.265456756756757,4.2612915057915055,9247.665865252844,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",42911,1707,0.3892680099576707,0.33947455662277926,376,10069.951783791326,33.929704,-118.01208,-118.253,34.049999,25957.5308583153
90605,26.412048969072167,2.7131021029692133,037,6,40331,5.6608478764478765,5.651927027027027,7135.7963057804245,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",40192,1738,0.38386522262807066,0.3317641389344557,951,7111.202923853285,33.950295,-118.024352,-118.253,34.049999,23842.35852560584
90606,25.379151599931255,3.7484810331169696,037,6,32396,3.867455212355212,3.783003474903475,8563.566017032696,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",32987,1241,0.38305045863098125,0.3321264955698209,653,8719.79109161185,33.977272,-118.066363,-118.253,34.049999,19029.64458202466
90620,31.72190032241352,4.027790601052534,059,6,45113,6.400295366795366,6.391367567567568,7058.426780040308,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",46414,998,0.39657364578883475,0.34548990469162905,1579,7261.982589692347,33.846302,-118.012225,-118.253,34.049999,31757.430281981495
90621,31.146294557001653,2.899066729590063,059,6,35153,4.1623100386100385,4.142157142857143,8486.640846211945,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",35598,997,0.39559555151409426,0.33992492065829594,1781,8594.072791609617,33.874224,-117.993368,-118.253,34.049999,30943.681449118747
90623,31.449664227357133,3.580095392110172,037,6,15554,1.836596525096525,1.8124594594594594,8581.70919014032,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",15662,213,0.4125700318006224,0.3652959132761521,590,8641.29672984298,33.850504,-118.039892,-118.253,34.049999,29672.149311379635
90630,30.894916544907908,3.0744926393512126,037,6,47993,6.134621621621622,6.125403861003861,7835.075219372503,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",49205,146,0.41733796173355264,0.3689451574219958,2158,8032.939723901903,33.818477,-118.038307,-118.253,34.049999,32518.113544804983
90631,29.96128119244669,2.744098359233873,037,6,67619,13.9126861003861,13.903779536679536,4863.353868753056,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",69064,402,0.3987864859780399,0.3472110630356164,2478,4967.282444158611,33.942708,-117.952483,-118.253,34.049999,30197.611450475495
90638,26.107451620411265,1.5990064930684524,037,6,49012,7.9003644787644784,7.883020849420849,6217.413468289992,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",49227,314,0.39993132851525814,0.35259501136912,1814,6244.68727665697,33.902045,-118.008961,-118.253,34.049999,27906.75253746352
90640,20.99716603326857,4.032496746997868,037,6,62549,8.530857142857142,8.490644401544401,7366.8142300980935,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",62730,156,0.38031384870467566,0.33154323568315874,2419,7388.131811124932,34.015444,-118.111012,-118.253,34.049999,13651.87692571954
90650,26.191740582536266,3.5477965924595254,037,6,105549,9.847542471042471,9.808232046332046,10761.266607621894,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",105304,158,0.3781971210944428,0.3245475717691248,2051,10736.287590114694,33.906956,-118.08264,-118.253,34.049999,22380.10676630766
90660,24.45998889463831,4.1164388695934635,037,6,62928,8.239633976833977,7.749652895752896,8120.105615889834,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",63001,49,0.3765380231160546,0.3259081535519935,1496,8129.525392618157,33.989524,-118.089299,-118.253,34.049999,16536.476623284587
90670,25.07536898177426,4.299079299079299,037,6,14866,8.502444015444015,8.462592664092664,1756.6720495809059,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",16700,299,0.3845568941622363,0.3335383798866075,4190,1973.3905036997935,33.933565,-118.062611,-118.253,34.049999,21835.37397356257
90680,29.268850878416934,2.7664234472624227,059,6,29945,2.6954061776061775,2.6954061776061775,11109.64286154249,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",30531,861,0.3803912291064028,0.32302917088056265,867,11327.049798155076,33.801178,-117.994901,-118.253,34.049999,36545.468690108835
90701,24.034275426677066,2.8214732666750386,037,6,16591,1.6300088803088804,1.6300088803088804,10178.472154615543,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",16801,78,0.37972439492693527,0.32910903605232916,1143,10307.305808552574,33.8676,-118.080612,-118.253,34.049999,25799.760537071783
90703,22.936103910687716,1.1168597189116796,037,6,49399,8.910957915057915,8.779994594594594,5626.3132588273465,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",50589,252,0.40046488088405713,0.3543588947392537,3495,5761.84864978677,33.868049,-118.069208,-118.253,34.049999,26423.998244294806
90704,0.4631655766568131,-5.523613055812677,037,6,4090,294.0923918918919,74.79498957528958,54.68280727391445,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",3979,169,0.3082312475325804,0.26456704257558644,325,53.198750646187186,33.397729,-118.441282,-118.253,34.049999,74673.60939235901
90706,24.290731350914598,3.0213997382633218,037,6,76615,6.161444015444015,6.10809305019305,12543.194638722562,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",77195,70,0.3712906522081424,0.31946234197189277,2071,12638.150625023665,33.887821,-118.12725,-118.253,34.049999,21464.178730344524
90710,24.484526347030734,6.299869340741586,037,6,25457,2.358604247104247,2.357876833976834,10796.577511245066,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",28045,1005,0.37969672571888136,0.3272375489140238,750,11894.17513072506,33.799904,-118.298661,-118.253,34.049999,28158.11314732323
90712,26.96800079042215,3.2379811897041213,037,6,31499,4.30693166023166,4.286227799227799,7348.886124455359,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",31217,851,0.39183510285290857,0.3452090340712284,1225,7283.09400765494,33.849034,-118.147902,-118.253,34.049999,24385.728741827857
90713,26.393326122611448,3.3474805204949782,037,6,27925,3.393856756756757,3.393856756756757,8228.102127293592,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",28202,658,0.40228615429280956,0.3563462401227293,546,8309.720185995842,33.847989,-118.112601,-118.253,34.049999,25957.33476324159
90715,26.41416511893933,3.50179201122533,037,6,20388,1.7434436293436293,1.7004625482625482,11989.678938140383,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",20256,685,0.3883832030429105,0.3399235705947298,252,11912.053000341946,33.841027,-118.079141,-118.253,34.049999,28265.279822586577
90716,22.294417693443947,7.783316931547677,037,6,14184,0.9415432432432432,0.931103861003861,15233.531503894368,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",14285,44,0.37293901247853134,0.3204179816899221,265,15342.004902223001,33.830457,-118.072639,-118.253,34.049999,29575.83303708794
90717,24.56631211771353,3.619645676447213,037,6,21318,1.9799239382239382,1.9799239382239382,10767.080284469412,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",21508,403,0.39932758489999065,0.347961022015287,947,10863.043566862189,33.793809,-118.31717,-118.253,34.049999,29128.43660585663
90720,31.05343601199224,0.5624585340700315,059,6,21751,6.192428185328185,6.1267,3550.1983123051564,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",22261,535,0.4193564724908658,0.374855023079059,2184,3633.440514469454,33.795012,-118.062692,-118.253,34.049999,33387.648544546304
90723,21.119473617982774,5.402224716465917,037,6,54099,4.765489575289576,4.684910810810811,11547.49838036664,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",54513,33,0.36761792347693056,0.3109325351067973,1869,11635.867191795165,33.898883,-118.166629,-118.253,34.049999,18616.124240311754
90731,23.521085772623007,5.409202559569442,037,6,59662,15.629764478764478,9.19038301158301,6491.78602510968,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",60659,1686,0.3779177903377467,0.3260350541482155,1616,6600.268990263955,33.731442,-118.278869,-118.253,34.049999,35542.08187349522
90732,22.351283818763424,2.84097692647097,037,6,21115,3.807279922779923,3.4375092664092666,6142.528896236601,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",22780,1134,0.39148937860564437,0.3407226778523643,638,6626.891226913084,33.74212,-118.312878,-118.253,34.049999,34716.64452332793
90740,33.26130084899779,0.3387423786624507,037,6,23729,9.53458918918919,8.774444401544402,2704.330771737915,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",24307,259,0.42710904562716023,0.37971597928607664,1283,2770.2038884332883,33.758405,-118.075043,-118.253,34.049999,36386.66244390445
90742,32.508956811236565,10.53165104007317,059,6,831,0.5379988416988417,0.18477104247104248,4497.4579830615785,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",692,122,0.4168783270432901,0.36493937828571427,32,3745.1756008166217,33.716666,-118.076906,-118.253,34.049999,40518.13731241321
90744,26.36672668979753,4.38521937470403,037,6,53815,9.481686486486486,8.337173745173745,6454.825297499963,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",56880,1367,0.3565911775883186,0.2984073117804338,1189,6822.455875161161,33.779284,-118.261723,-118.253,34.049999,30146.628064862063
90745,24.07872150923484,3.969923287730743,037,6,57251,8.37057413127413,8.30068108108108,6897.144877724134,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",56930,869,0.37184505329559964,0.3187204870563019,1364,6858.473352235505,33.821605,-118.264112,-118.253,34.049999,25445.408383754195
90746,23.94093147940301,6.559987275489831,037,6,25990,5.857711583011583,5.83270501930502,4455.908521685667,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",27075,834,0.3808633979216662,0.3356255917992692,1298,4641.928558085396,33.859171,-118.252272,-118.253,34.049999,21242.982147611503
90755,23.268679901564138,2.5553028980479078,037,6,11074,2.181134749034749,2.179418532818533,5081.171804884374,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",11545,34,0.4051956297067934,0.35761445402754916,1257,5297.284494075321,33.803448,-118.168135,-118.253,34.049999,28543.393761587176
90802,17.283300300516522,5.317636989035767,037,6,39347,14.94255945945946,6.483149420849421,6069.118177881633,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",38962,1568,0.40211341731029504,0.3490765783427713,2416,6009.733459898446,33.745762,-118.208042,-118.253,34.049999,34121.31695381753
90803,23.467188173621828,1.6565673868202613,037,6,32031,8.193572586872587,3.99749305019305,8012.77190424462,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",32126,1063,0.433143670444633,0.3872709096195635,1963,8036.536798593946,33.756289,-118.130636,-118.253,34.049999,34595.103038210436
90804,26.744540837414227,3.202121098551727,037,6,40311,2.115788030888031,2.114821621621622,19061.182081678347,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",39239,1261,0.3914913781525811,0.34294213385453526,1299,18554.283538065953,33.781686,-118.148365,-118.253,34.049999,31393.60885547344
90805,26.47165936128067,4.990882357772995,037,6,93524,7.534452123552123,7.368854826254826,12691.795700300556,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",95995,2232,0.37302996533022087,0.3188020744224924,1378,13027.125959650484,33.864617,-118.180567,-118.253,34.049999,21693.32868244993
90806,24.04545775914273,4.98860285098832,037,6,42399,3.5486061776061777,3.43947722007722,12327.164067988244,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",41990,1358,0.3765492306344855,0.3252113566439465,1477,12208.250647770616,33.80564,-118.188596,-118.253,34.049999,27844.78581857271
90807,27.39842540291802,1.4845008549740537,037,6,31481,5.87735250965251,5.8395166023166025,5391.028426481591,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",32202,1124,0.3979694467795789,0.35134268151148235,1929,5514.497550572097,33.82774,-118.17482,-118.253,34.049999,25773.760418405924
90808,26.23138532002783,2.3371406370292425,037,6,38232,6.964486486486487,6.866105791505792,5568.221807374078,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",39330,1077,0.4322716663904466,0.3910108298598916,1250,5728.137782067965,33.823943,-118.111335,-118.253,34.049999,28362.494012408766
90810,25.137114904228525,6.492117615574895,037,6,36735,6.90271081081081,6.695896525096525,5486.195890619807,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",37251,1204,0.3684523160634477,0.3150859000812048,786,5563.258013379023,33.819814,-118.222416,-118.253,34.049999,25779.29824384377
90813,28.570626967218143,8.758969781671697,037,6,58911,3.3022250965250963,3.208650579150579,18360.05465437605,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",58380,1690,0.3661779539404595,0.31299028510248644,1400,18194.56452483363,33.782259,-118.196793,-118.253,34.049999,30253.584249857107
90814,22.52249449827258,3.1545898224999225,037,6,19131,1.3546741312741313,1.3546741312741313,14122.215489570503,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",19685,972,0.4231824808683264,0.3761735827043909,533,14531.169929025944,33.771616,-118.143631,-118.253,34.049999,32595.05056816916
90815,25.772138928440164,3.3317302462847946,037,6,39733,7.30283166023166,7.122109266409266,5578.824827554503,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",41312,994,0.4330061850941827,0.3921264252055662,1582,5800.528811716498,33.794348,-118.116391,-118.253,34.049999,31131.13581675513
91001,29.08012650440176,3.712815824617067,037,6,36126,8.287261003861003,8.270786486486486,4367.9038334535335,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",37818,1247,0.46685744951280744,0.42973415608422655,1086,4572.479299494705,34.195275,-118.137227,-118.253,34.049999,19374.284528784483
91006,21.601037947882194,-2.547385180773604,037,6,31715,6.450409652509652,6.318494980694981,5019.391500175192,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",32958,1072,0.4350933142052913,0.3891814910276752,2936,5216.115562439665,34.136258,-118.026704,-118.253,34.049999,22965.31563271373
91007,20.05765061533185,-3.1860821544062357,037,6,34095,5.563154826254826,5.558097683397683,6134.2930517114655,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",34116,1021,0.43378860613446973,0.38678018567519035,2490,6138.071322838784,34.128284,-118.047732,-118.253,34.049999,20834.058573407685
91008,13.238726006608042,-0.8668563107694828,037,6,1391,2.0255679536679536,2.024318532818533,687.1448230349696,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",1084,140,0.4221960385799689,0.37672708859711607,17,535.4888484327153,34.153159,-117.968818,-118.253,34.049999,28601.80441734704
91010,22.491797039936404,3.736770905060966,037,6,26074,7.08406332046332,7.040332432432432,3703.5182997731604,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",26380,594,0.3976171358165481,0.3537735058108198,840,3746.9821564783297,34.141586,-117.957627,-118.253,34.049999,29074.786793056865
91011,21.003548331625304,-0.0697402563646423,037,6,20280,11.873612355212355,11.854751351351352,1710.70648374993,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",20301,47,0.48868475021577795,0.4455593350254447,1423,1712.4779253751146,34.222261,-118.205369,-118.253,34.049999,19671.916227849484
91016,21.715167667196095,0.8744762006186174,037,6,40598,8.574313513513513,8.485947104247105,4784.144833955097,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",41105,459,0.42920048898627305,0.38801813575420196,2210,4843.890669484316,34.1528,-118.000482,-118.253,34.049999,25937.54113905665
91020,21.076923761666748,2.6047628617489953,037,6,8415,0.7523409266409267,0.7523409266409267,11185.088703829437,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",8633,811,0.4531625654748364,0.4126569389312754,546,11474.850954267324,34.211341,-118.230652,-118.253,34.049999,18078.17747922345
91024,24.43763771272569,0.5981966336850901,037,6,10917,2.9569555984555986,2.9524988416988416,3697.545904444269,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",10932,48,0.46811301616506135,0.4287342486932991,493,3702.626346742214,34.168771,-118.050216,-118.253,34.049999,22894.159606193578
91030,20.744971286911223,2.5960699163187337,037,6,25616,3.422768725868726,3.410674517374517,7510.537833354672,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",25637,52,0.46881830428479304,0.4289179011237133,1623,7516.694973208688,34.108957,-118.156615,-118.253,34.049999,11047.68603748811
91040,28.029839060405514,4.462323095881861,037,6,20372,8.207650965250965,8.202340926640927,2483.6812054266643,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",20049,1049,0.4289203683364116,0.3856635273802913,537,2444.3022033967795,34.261962,-118.336078,-118.253,34.049999,24805.66848165626
91042,27.074027299181736,4.8170408875412125,037,6,27585,49.94244671814672,49.88270115830116,552.9973188993893,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",26966,1244,0.4082515569848222,0.36774601623134334,699,540.588207411308,34.32222,-118.237917,-118.253,34.049999,30335.31605094965
91101,18.461142837430575,1.4600043989453668,037,6,20460,1.3246710424710424,1.3246710424710424,15445.34404695214,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",21395,854,0.48853762265280876,0.4495408877034192,3947,16151.179662001028,34.146671,-118.139456,-118.253,34.049999,15011.968512112448
91103,23.558841342050684,3.8777435133795217,037,6,27480,5.4265891891891895,5.365481853281853,5121.627609865379,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",27659,1240,0.42985796262326353,0.3914401225557789,1051,5154.989012418723,34.169538,-118.164941,-118.253,34.049999,15586.87496041713
91104,27.288626489374334,2.9968324713328607,037,6,36751,3.80735444015444,3.8028536679536677,9664.058417418904,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",37874,1106,0.4505292601393647,0.4129200329526251,1324,9959.362969751126,34.165383,-118.123752,-118.253,34.049999,17518.503448315027
91105,21.351176820513267,1.1703957729612509,037,6,11254,3.714326640926641,3.693777606177606,3046.7454188845604,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",12617,865,0.5035329588318346,0.4606364139977102,2444,3415.7443531248,34.13946,-118.166649,-118.253,34.049999,12749.218391231996
91106,22.02062107875866,1.3975044083531143,037,6,24229,2.952198841698842,2.9510084942084944,8210.413506958945,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",25543,986,0.48023747102171854,0.4403398428914956,1557,8655.685014167004,34.139402,-118.128658,-118.253,34.049999,15180.130353133707
91107,27.452985561370173,0.9571818874236625,037,6,32940,8.296526254826254,8.21917528957529,4007.7013616900376,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",32503,1168,0.4616134510549924,0.4225898968544616,3049,3954.533010291782,34.156397,-118.085873,-118.253,34.049999,19431.93385002094
91108,11.828020010433358,13.950147089786801,037,6,13361,3.8194030888030888,3.8118220077220077,3505.1479247806483,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",13375,77,0.46779800822124745,0.4174564113498782,1097,3508.820709074259,34.122671,-118.112911,-118.253,34.049999,15239.81963943159
91201,25.29660589351166,2.7839001037004403,037,6,22781,2.372064092664093,2.3614517374517376,9647.031797729293,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",23281,776,0.4276583574838975,0.3863311151950564,1223,9858.765957725107,34.17051,-118.289463,-118.253,34.049999,13829.77489537257
91202,25.28341274243862,2.3997396133769207,037,6,22830,2.057876833976834,2.049610810810811,11138.700030065034,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",23345,866,0.4418772055147853,0.3998515112648513,1261,11389.967244935096,34.167926,-118.267539,-118.253,34.049999,13195.792013241598
91203,25.83919960628173,1.0185801373986076,037,6,13220,0.821376833976834,0.8185316602316602,16150.871911611195,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",15410,645,0.43569458873830685,0.3924060538856732,2501,18826.39456565269,34.153338,-118.262974,-118.253,34.049999,11540.324950554548
91204,24.884217015029485,1.016177708732079,037,6,16032,1.123988416988417,1.123988416988417,14263.492183447666,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",18723,1018,0.42258515697739296,0.3772256475919261,1706,16657.644969479206,34.136194,-118.260934,-118.253,34.049999,9623.019625811996
91205,26.620711578113127,0.12452619416662006,037,6,37810,1.8912525096525097,1.890923166023166,19995.524238839847,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",37638,1098,0.40963492819266123,0.3675856884590196,1411,19904.563377451843,34.13658,-118.245839,-118.253,34.049999,9660.734194749142
91206,26.732782071876105,2.1372420607830565,037,6,33065,5.897750965250966,5.8823138996139,5621.087307525411,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",34739,1135,0.4340997263632114,0.39270968229243625,1219,5905.669196314087,34.160359,-118.213769,-118.253,34.049999,12806.346393605685
91207,28.29536805999454,1.4100297255681753,037,6,10506,4.571950965250966,4.543326254826255,2312.4027223093995,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",11031,725,0.4571166390214215,0.4147774989054472,351,2427.9568275076135,34.182378,-118.262922,-118.253,34.049999,14764.706823472225
91208,28.297666819074784,2.13584468334441,037,6,16245,6.9555266409266405,6.902186100386101,2353.6021433979117,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",15860,997,0.4579621369435177,0.4162969576295675,1008,2297.822714330002,34.185832,-118.239524,-118.253,34.049999,15171.777868330133
91214,27.234814799298462,2.6807111999754256,037,6,30356,7.567116988416989,7.546832046332046,4022.3500156935115,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",30787,1285,0.46389913657559345,0.4221137647430164,1543,4079.460071589015,34.236302,-118.249185,-118.253,34.049999,20742.13332899237
91301,26.716808020709674,1.5706389812734707,037,6,25488,34.2195166023166,34.09057374517374,747.6553545423499,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",26334,704,0.5170400377195034,0.46717191086480664,2755,772.4715986549844,34.123286,-118.758541,-118.253,34.049999,47316.322088491994
91302,26.40445500042225,0.5581723983015694,037,6,25709,26.746469498069498,26.696187644787646,963.0213999870356,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",26712,984,0.510171250792876,0.45686175116159194,4035,1000.5923076142088,34.12331,-118.671028,-118.253,34.049999,39394.13755355951
91303,29.294565090997786,5.135965304670492,037,6,26855,2.179528185328185,2.1634640926640927,12412.963122919557,31100,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles, CA",31586,1504,0.4387226845137246,0.38540565204864824,2084,14599.733874531265,34.198292,-118.600913,-118.253,34.049999,36061.468278009794
