zip,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,density2019,lat,lon,cbd_lon,cbd_lat,dist_to_cbd,estab_count,teleworkable_emp_mean,teleworkable_wage_mean
10526,1.871809415768576,0,0.9415768576290414,0.9415768576290414,-1.0777084515031197,1.9285309132161088,0,-2.4617129892229155,-2.4617129892229155,3.2898468519568915,119,36,1809,3.824057142857143,3.2930293436293434,549.3422047694991,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",1763,250,0.46365719953780316,0.4284699891726106,535.3733040401476,41.291114,-73.670532,-73.980797,40.756699,64946.99537609643,46,0.4736620456521739,0.53693359
10527,2.918918918918919,0,0,0,2.810810810810811,1.2972972972972971,0,0,0,1.1891891891891893,119,36,908,2.4523166023166025,2.444454054054054,371.4530851967167,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",925,172,0.4743454196326596,0.44571667821284916,378.4076033116332,41.321183,-73.769878,-73.980797,40.756699,65285.8830365325,14,0.22766868264285714,0.26452766792857146
10528,1.0317099074495524,12.903225806451612,-0.09482627825823091,-0.09482627825823091,0.36413290851160673,0.07586102260658474,15.161290322580644,-1.1052950993779393,-1.1052950993779393,-0.03793051130329237,119,36,12280,3.828014671814672,3.8265471042471044,3209.1595021449925,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",13182,686,0.48010329071030533,0.4390860239786363,3444.8811528725805,40.974752,-73.725777,-73.980797,40.756699,32405.444653946037,930,0.4258508369215054,0.47472566902903224
10530,0.8314313661558527,15.62913907284768,-0.3382784479947832,-0.3382784479947832,1.312357352461689,0.08151287903488752,5.1655629139072845,-0.4336485164656014,-0.4336485164656014,1.6139550048907727,119,36,12604,3.836124324324324,3.827640926640927,3292.889861291419,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12268,641,0.47320365313539164,0.43558471280784333,3205.107332459785,41.023712,-73.81281,-73.980797,40.756699,32914.23898827774,755,0.3541163954410596,0.40724749472052985
10532,1.8578352180936994,2.711864406779661,0.49273021001615525,0.49273021001615525,1.17124394184168,0.8683360258481422,2.5423728813559325,1.219709208400646,1.219709208400646,-0.26252019386106623,119,36,4931,1.8666123552123552,1.8666123552123552,2641.6840037678976,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4952,324,0.4673462359402754,0.4338832283103516,2652.934331100919,41.099278,-73.800327,-73.980797,40.756699,41045.32698329575,590,0.4349863439322034,0.4959679210271186
10533,4.189506656225529,62.5,1.486557034716784,1.486557034716784,3.4847298355520753,-0.3523884103367267,3.1914893617021276,-0.3302009919081179,-0.3302009919081179,-0.23492560689115116,119,36,7322,3.608150193050193,3.5550200772200773,2059.6226859358812,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7662,398,0.5077861672493413,0.47029157051473314,2155.262089543939,41.036927,-73.854864,-73.980797,40.756699,32945.50869864009,376,0.4617412187978724,0.5157232099574468
10535,-12.307692307692308,0,0,0,-5.897435897435897,-3.3333333333333335,0,-7.948717948717948,-7.948717948717948,-2.8205128205128207,119,36,555,0.5112444015444015,0.45165057915057916,1228.8260562928767,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",390,336,0.46233682600120735,0.43133961133293086,863.4993909085081,41.335169,-73.793919,-73.980797,40.756699,66278.68844677435,115,0.22813458060869563,0.26028166179130435
10536,4.563846805307236,8.882521489971348,4.315422979203914,4.315422979203914,2.9170979580314294,2.0890185376870236,8.882521489971348,2.071139550202315,2.071139550202315,1.8819986826009223,119,36,10739,27.827240926640926,25.628309652509653,419.0288062540396,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10627,601,0.47091419108615845,0.43362553637074047,414.6586389851642,41.269098,-73.688694,-73.980797,40.756699,62093.14033440244,698,0.4117266025487106,0.4680768740687679
10537,-0.40966816878328555,0,0.2867677181482999,0.2867677181482999,0.4506349856616141,-3.40024580090127,0,-0.4383449405981155,-0.4383449405981155,-3.6050798852929127,079,36,2416,1.1719590733590735,1.0769436293436294,2243.3857577786985,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2441,546,0.41806880709527894,0.38887909587170294,2266.599600470945,41.33974,-73.882349,-73.980797,40.756699,65427.931124801944,34,0.34605941705882354,0.3885096035294118
10538,2.0365599312967735,6.120689655172414,1.4041221935958776,1.4041221935958776,1.717580664949086,1.5212857318120476,-1.9827586206896552,1.988099619678567,1.988099619678567,1.4415409152251257,119,36,16597,3.6453525096525095,3.594588416988417,4617.2184613851105,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16302,342,0.5095594566024654,0.4661095180883888,4535.1506511719035,40.938637,-73.755906,-73.980797,40.756699,27727.679861999844,1160,0.4134566237913793,0.4685119028465518
10541,1.4589111355951523,6.875477463712758,1.5322366171498043,1.5322366171498043,0.7522510542912504,0.11777668021731696,-0.30557677616501144,0.3666274077732609,0.3666274077732609,0.5660879145929106,079,36,26339,26.537061003861005,24.89009498069498,1058.212112907918,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",26321,897,0.42273659955050663,0.3923649888638183,1057.4889336667798,41.378544,-73.754447,-73.980797,40.756699,71782.75264655505,1309,0.3185957216906035,0.36865433178533236
10543,-0.9641544556345759,-2.386780905752754,-1.2548327048828218,-1.2548327048828218,-1.1025726695623121,-0.439119851081094,-3.9167686658506726,-0.6133358789556584,-0.6133358789556584,-0.176602548804353,119,36,20135,4.268651351351352,4.0854254826254826,4928.495229108994,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",20951,322,0.4724030754881115,0.4327539531861433,5128.22962726906,40.952693,-73.73604,-73.980797,40.756699,30012.022467524646,1634,0.3531007400232558,0.40951031826927786
10546,1.710097719869707,0,-1.9951140065146578,-1.9951140065146578,4.478827361563518,-1.9543973941368076,0,0.5130293159609122,0.5130293159609122,-0.7328990228013029,119,36,1277,1.1279945945945946,1.1229957528957528,1137.1369808898496,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",1228,287,0.4840494247389117,0.44860815749885685,1093.5036903153762,41.197237,-73.800418,-73.980797,40.756699,51330.08911564571,60,0.2996916587333333,0.3571598250333334
10547,1.9635890767230169,12.5,1.6553966189856957,1.6553966189856957,0.9622886866059819,-0.41612483745123535,3.618421052631579,-0.8361508452535759,-0.8361508452535759,-0.05201560468140442,119,36,7647,5.264521621621622,5.065940926640927,1509.4925327268859,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7690,834,0.44125362585866046,0.40696766683914853,1517.9805906459726,41.313334,-73.846039,-73.980797,40.756699,62989.00982697801,304,0.2825347051282895,0.3278947499013158
10548,1.9773266543633008,0,0.5272871078302136,0.5272871078302136,1.3445821249670447,2.5573424729765355,0,2.7339836540996574,2.7339836540996574,1.8982335881887686,119,36,3487,2.4572791505791507,2.3427749034749037,1488.4059048216425,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3793,424,0.43684242602378553,0.3996970590189515,1619.020245766702,41.245696,-73.932977,-73.980797,40.756699,54582.94393664476,67,0.3301748747761194,0.38490981552238807
10549,0.14547217844587224,-0.12040939193257075,-0.14729058067644563,-0.14729058067644563,-0.3818644684204146,0.16365620075160625,1.6255267910897049,-0.16183779852103278,-0.16183779852103278,0.3091283791974785,119,36,16638,19.825874903474904,19.1882694980695,867.092261846433,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16498,768,0.4513224604953846,0.41183112757215146,859.7961375130695,41.200584,-73.723465,-73.980797,40.756699,53938.3515478431,1661,0.3707766727284768,0.41914544313666463
10550,-4.520558924897807,-12.704269899841854,-4.710518581848299,-4.710518581848299,-4.309492639397259,-3.1259184055144407,0.10542962572482868,-3.87373427021828,-3.87373427021828,-2.90416521948222,119,36,37144,1.9993675675675675,1.9867177606177606,18696.163459297935,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",37429,1292,0.3775770706017754,0.3443778443716508,18839.616145758733,40.905448,-73.835253,-73.980797,40.756699,20602.722113977514,1897,0.2911208426678967,0.3516030533152346
10552,-2.6086526086526085,0,-3.7174537174537177,-3.7174537174537177,-2.2176022176022174,-0.9009009009009009,2.2684310018903595,-1.3488763488763489,-1.3488763488763489,-0.693000693000693,119,36,19786,1.661635135135135,1.6570737451737452,11940.325563437991,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",20202,964,0.41079057139697617,0.3807126931250346,12191.370516151535,40.92446,-73.826115,-73.980797,40.756699,22769.623443166085,529,0.36706832984120985,0.41708640733081287
10553,-3.076923076923077,0,-4.823821339950372,-4.823821339950372,-3.593052109181141,-3.1166253101736974,0,-3.440198511166254,-3.440198511166254,-3.2655086848635237,119,36,10170,0.6913409266409266,0.6913409266409266,14710.5423794506,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10075,1031,0.37484510381755387,0.34402724822453407,14573.128266761534,40.908584,-73.821652,-73.980797,40.756699,21576.53283842143,229,0.3331907429432315,0.4080485957729258
10560,3.046744574290484,5.583756345177665,5.045909849749583,5.045909849749583,1.6068447412353926,-0.6260434056761269,0,-2.356010016694491,-2.356010016694491,0.27128547579298834,119,36,4737,22.211818146718148,20.854678764478763,227.14327338709288,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4792,208,0.457880831117912,0.4237082888202407,229.7805712626027,41.340527,-73.597609,-73.980797,40.756699,72517.05505925922,197,0.368359378573604,0.42742122861421317
10562,-1.570995068908838,4.479578392621871,-2.1535592363130607,-2.1535592363130607,-1.4888102162093817,-1.7353647743077505,-3.689064558629776,-2.2730433683145783,-2.2730433683145783,-1.570995068908838,119,36,31796,14.33295250965251,13.783642084942086,2306.7923415347154,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31636,370,0.4264749014120263,0.38987698190312475,2295.1843790663056,41.19448,-73.825254,-73.980797,40.756699,50456.41743279096,1518,0.3306527586060606,0.3886212860191041
10566,-2.2532278217409414,-6.561085972850679,-2.4714702207413577,-2.4714702207413577,-2.0241566014160766,-1.5451895043731778,0.603318250377074,-1.7725947521865886,-1.7725947521865886,-1.4785506039150353,119,36,23570,4.605627413127413,4.371787644787645,5391.387211613955,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",24010,106,0.3938184301408607,0.35582305742405307,5492.03253928091,41.28947,-73.917823,-73.980797,40.756699,59543.14279763339,1326,0.30659315954675714,0.36302958070739066
10567,2.1590798323423335,4.037685060565275,2.385222731260357,2.385222731260357,1.4913734282093771,0.9113948727946193,3.2301480484522207,1.0961107320401597,1.0961107320401597,0.9650063359001851,119,36,19929,22.58983552123552,22.137164092664094,900.2508142677659,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",20518,741,0.4402566875328374,0.40430454283092054,926.857655032667,41.289545,-73.89703,-73.980797,40.756699,59731.87484429742,743,0.3518088440834455,0.4051078699273217
10570,1.4341085271317828,1.6587677725118484,1.73953488372093,1.73953488372093,1.124031007751938,1.0465116279069768,4.502369668246446,0.9007751937984497,0.9007751937984497,1.3875968992248062,119,36,12680,6.593429343629343,6.518458687258687,1945.2451274693167,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12900,491,0.4768121023794809,0.4435172601807162,1978.9954372519073,41.130067,-73.78667,-73.980797,40.756699,44653.59242430934,844,0.3930329664917062,0.44089844784952603
10573,-0.46630255564715584,1.757066462948816,-0.6064509480626545,-0.6064509480626545,-0.5693528441879637,-1.5199917559769167,-1.1077158135981666,-1.5813066776586973,-1.5813066776586973,-1.2056883759274526,119,36,38352,5.578805019305019,5.476252123552124,7003.3298567567235,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38816,99,0.44659719047926494,0.40162218159621593,7088.059337710393,41.015857,-73.677404,-73.980797,40.756699,38525.60029161427,2618,0.3465624087318564,0.40183448293200913
10576,5.909924597513756,0.3676470588235294,5.473812920317912,5.473812920317912,3.1179947014469125,1.3653963725290401,-2.5735294117647056,3.1546769920521704,3.1546769920521704,2.0990421846341962,119,36,5116,23.331388030888032,22.501129343629344,227.36636556637868,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4907,215,0.47330430377572863,0.4312519086595425,218.07794289175533,41.221577,-73.572332,-73.980797,40.756699,62097.21122890818,272,0.465144232125,0.5336303995735294
10577,4.0119572057898045,3.177257525083612,4.603524229074889,4.603524229074889,2.5802391441157964,5.538074260541221,25.91973244147157,4.671176840780364,4.671176840780364,5.962869729389554,119,36,6552,6.749745173745174,6.717174517374517,975.4101196943328,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",6356,532,0.520376423275986,0.47633107593379354,946.2311844898014,41.038271,-73.711743,-73.980797,40.756699,38665.39834650851,598,0.56132488579097,0.6163499231588628
10579,2.302631578947368,0,2.8533138401559457,2.8533138401559457,1.0964912280701753,0.060916179337231965,-3.8869257950530036,-0.42275828460038983,-0.42275828460038983,1.2061403508771928,079,36,8675,34.167213513513516,32.7719528957529,264.7080577588723,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8208,544,0.41790669805720787,0.3878445250546302,250.45806779075778,41.394225,-73.83866,-73.980797,40.756699,71964.41071454734,283,0.361986318515901,0.4074584772438163
10580,3.0921887619706934,19.429097605893187,2.4968270451136494,2.4968270451136494,2.9883466020537672,2.515287873543325,8.287292817679557,3.1458405445944386,3.1458405445944386,2.284527518172378,119,36,17208,8.895349806949808,8.484269498069498,2028.2241156902774,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",17334,317,0.5086602150097551,0.46404264409951157,2043.075129089683,40.978942,-73.69332,-73.980797,40.756699,34608.15542192829,1086,0.426839404140884,0.48079346013904234
10583,2.4454725710508924,15.08588498879761,1.2961739002717192,1.2961739002717192,2.1027637022349515,1.1138038236518077,-7.169529499626587,1.830065359477124,1.830065359477124,1.277814496585151,119,36,38982,12.400210424710425,12.362401544401544,3153.270815544205,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",40851,817,0.487243146528983,0.449819935141581,3304.4550327278316,40.988682,-73.789204,-73.980797,40.756699,30446.454370784995,2678,0.40980967416542197,0.46156669618745333
10588,-4.146420472951085,0,-1.7816650469711692,-1.7816650469711692,-4.729510851959832,-2.818270165208941,0,-1.3087139617751864,-1.3087139617751864,-2.0408163265306123,079,36,2282,2.022803088803089,1.996103474903475,1143.2273069462744,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3087,668,0.4487917391230257,0.41496147473274375,1546.5130133843775,41.336623,-73.820007,-73.980797,40.756699,65953.04911694063,119,0.26494391431932773,0.3048661901008403
10589,5.197316046855454,0.8676789587852495,5.834186284544525,5.834186284544525,4.969862390537927,-2.9000341180484477,-3.036876355748373,-4.1726373251450015,-4.1726373251450015,2.0129648584100988,119,36,8475,8.506008108108109,7.9957250965250966,1059.9413933932262,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8793,396,0.4557584861156389,0.42480688700998503,1099.7126456762996,41.328436,-73.702858,-73.980797,40.756699,67788.51896748767,461,0.4459584607505423,0.5015184482169198
10590,4.4221531506075165,5.607476635514018,5.231703871150042,5.231703871150042,3.3060186493359707,0.5510031082226617,0,0.13987001977959865,0.13987001977959865,0.7770556654422154,119,36,6767,14.016981467181466,13.496658301158302,501.38336831267685,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7078,382,0.4657500012957064,0.4260120777142966,524.4261091941963,41.255441,-73.539322,-73.980797,40.756699,66766.9330982235,321,0.45287323857943923,0.518090377576324
10591,-0.5381010241277556,2.0788912579957355,-1.0019961812185385,-1.0019961812185385,0.33848290227391076,-1.4060059017531679,-1.3859275053304905,-1.727564658913383,-1.727564658913383,-1.1152577677486548,119,36,22540,10.120289961389961,9.889735135135135,2279.1308050225157,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",23044,536,0.45049950093107055,0.41097651909454486,2330.0927360664978,41.090097,-73.841014,-73.980797,40.756699,38931.48348068625,1876,0.45474803155543714,0.5060318594653518
10594,2.3968565815324165,0,1.9842829076620823,1.9842829076620823,2.612966601178782,0.5893909626719057,2.981651376146789,0.7622789783889978,0.7622789783889978,0.6090373280943026,119,36,5117,2.508685328185328,2.504796138996139,2042.8808238465142,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",5090,476,0.4662707004773492,0.42961842381617765,2032.1015034939921,41.113425,-73.774292,-73.980797,40.756699,43341.84800824164,436,0.2894355933256881,0.3434573000894496
10595,-2.4430544081199104,-4.569420035149385,-3.4981706597427116,-3.4981706597427116,-2.053581966245722,1.2864392777056533,-0.5272407732864675,3.1016169007435384,3.1016169007435384,1.0858019591644046,119,36,8195,6.886281467181467,5.974376833976834,1371.6911784663928,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8473,503,0.4577585027812645,0.42310247382494987,1418.2232282057043,41.085897,-73.782645,-73.980797,40.756699,40258.410301385375,569,0.4867141170738137,0.5417533124692443
10596,-0.1610305958132045,0,2.9790660225442833,2.9790660225442833,-0.966183574879227,-3.059581320450886,0,-2.5523349436392917,-2.5523349436392917,-0.966183574879227,119,36,1729,0.679846332046332,0.6222868725868725,2778.461311279916,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",1242,323,0.43367056292682926,0.3974968924997782,1995.864053562554,41.256258,-73.959177,-73.980797,40.756699,55640.30286617695,10,0.26838616899999995,0.36695752000000004
10597,7.854630715123095,0,-3.9742086752637746,-3.9742086752637746,2.6963657678780772,-5.861664712778429,0,0.9847596717467759,0.9847596717467759,-4.337631887456038,119,36,968,3.5881169884169886,3.3388486486486486,289.92029943968384,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",853,241,0.47073251818545814,0.4311723877071315,255.47728865914291,41.293021,-73.596568,-73.980797,40.756699,67865.17388781515,3,0.30971128,0.4379119
10598,1.7189631650750339,8.928571428571429,1.561050477489768,1.561050477489768,1.5075034106412004,1.0129604365620737,1.1243386243386242,1.2431787175989086,1.2431787175989086,1.422237380627558,119,36,28647,29.41337528957529,26.49435637065637,1081.2491384666273,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",29320,887,0.46238209255544727,0.4305812666051957,1106.6507745956476,41.288223,-73.792203,-73.980797,40.756699,61252.26421826047,1512,0.3485828424199735,0.39872087891468255
10601,-6.397211230450349,-9.820447050201539,-5.519125683060109,-5.519125683060109,-4.795553043150556,-6.48200489918975,-7.438622205936241,-6.333144902958356,-6.333144902958356,-6.868287167891464,119,36,11376,0.6332440154440154,0.6332440154440154,17964.638784660954,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10614,786,0.44723275886434727,0.40593890752803086,16761.311186743264,41.032932,-73.765071,-73.980797,40.756699,35708.46142612603,2729,0.43420071327336024,0.4872649294639062
10603,-2.848986902496362,-8.881922675026123,-2.8730549647374897,-2.8730549647374897,-2.2053061681406025,-4.22030672786298,-20.06269592476489,-3.5195343109817525,-3.5195343109817525,-3.464681517967088,119,36,17045,3.2925401544401542,3.2897706563706564,5181.212242559303,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",17866,999,0.44628612111831745,0.40907488860730096,5430.773712265445,41.0544,-73.779287,-73.980797,40.756699,37224.80626768128,957,0.4322164113061651,0.49611630062277956
10604,1.7803365810451728,-6.712564543889846,3.349867139061116,3.349867139061116,1.691762621789194,-0.7174490699734278,7.401032702237521,-1.8635961027457923,-1.8635961027457923,-0.8503100088573958,119,36,11250,8.06528108108108,6.813015057915058,1651.2513042122594,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",11290,903,0.46095401514256773,0.42383177186371884,1657.1224199605695,41.062079,-73.74338,-73.980797,40.756699,39428.27631220825,1162,0.4832800795851979,0.5506232595473323
10605,0.3230007814535035,5.684547638110488,0.028653295128939864,0.028653295128939864,0.5626465225319094,0.5470174524615785,2.481985588470777,0.5569158635061213,0.5569158635061213,1.1669705652513676,119,36,18126,5.090069884169885,5.080437065637065,3567.8032747615734,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",19195,743,0.480305296917863,0.44290018442718715,3778.218242251374,41.010525,-73.745125,-73.980797,40.756699,34522.45478255418,1249,0.4375319380896718,0.49014071903282624
10606,-3.604299032123983,4.534005037783375,-4.405320349147913,-4.405320349147913,-3.1589573065732437,-3.533044356035865,-7.304785894206549,-3.69277358826673,-3.69277358826673,-3.2599014310314116,119,36,16499,1.5106200772200773,1.5106200772200773,10922.004975839014,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16841,882,0.4317978410050635,0.39118648477420753,11148.402072738036,41.020572,-73.775846,-73.980797,40.756699,34063.595310610894,794,0.44089842593450884,0.4999088924937028
10607,1.9530219055159674,-10.53763440860215,3.436262866191607,3.436262866191607,1.66270783847981,0.791765637371338,-0.6451612903225806,0.03430984428609127,0.03430984428609127,0.9501187648456058,119,36,6824,2.232738223938224,2.221177992277992,3072.243657970631,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7578,745,0.4323586293402898,0.39488648853761427,3411.703171175475,41.039089,-73.811368,-73.980797,40.756699,34517.17519015208,465,0.3208019135569892,0.3741692356924731
10701,-5.038633854944484,-6.988742964352721,-6.324913966625544,-6.324913966625544,-4.869813648464386,-1.8911109668203363,2.8142589118198873,-2.5099019544185444,-2.5099019544185444,-1.6119083176417117,119,36,63393,4.224145945945946,4.224145945945946,15007.293974025775,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",61604,2135,0.3758997235273191,0.34057894119313237,14583.776410264287,40.94542,-73.880471,-73.980797,40.756699,22643.205892958937,2132,0.30431689794371486,0.356862219380394
10703,-2.5600505689001265,-2.3706896551724137,-3.1993859490698933,-3.1993859490698933,-2.7045331406899042,-1.0023478417915839,-2.3706896551724137,-1.3472999819396785,-1.3472999819396785,-0.8352898681596532,119,36,20301,1.7618281853281854,1.7618281853281854,11522.689992735257,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",22148,1446,0.38800735974644257,0.3547643080839586,12571.032853509703,40.959829,-73.880302,-73.980797,40.756699,24143.476130311075,464,0.2848223266530172,0.34104532807543103
10704,-2.1525739355490328,-1.185770750988142,-2.7349051541836316,-2.7349051541836316,-1.8337909920146451,-1.1993813717135373,-4.0019762845849804,-1.402644951551305,-1.402644951551305,-1.0384117665625099,119,36,30165,2.8086057915057916,2.6713567567567567,11292.01478750549,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31683,1190,0.3980453642434633,0.36498106321305174,11860.26535761765,40.919729,-73.862651,-73.980797,40.756699,20697.146015286067,2024,0.2771766639323123,0.3278558262020751
10705,-4.160825155217304,-0.2827521206409048,-5.112407370318445,-5.112407370318445,-4.043160424594432,-3.0718005207290204,-8.765315739868049,-3.3266573202483474,-3.3266573202483474,-2.87903064290006,119,36,38777,2.2359861003861004,2.21312972972973,17521.340696433323,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",39944,1838,0.37633924369755245,0.3389210045386012,18048.64823937728,40.919705,-73.889928,-73.980797,40.756699,19693.548227509782,1061,0.28877060205560795,0.3441851330914232
10706,-0.24726245143058992,15.196078431372548,-2.6198045449193454,-2.6198045449193454,0.5769457200047098,-0.25903685387966563,0.7352941176470588,-1.1998116095608147,-1.1998116095608147,0.4592016955139526,119,36,8679,2.8937204633204634,2.8937204633204634,2999.2530757587724,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8493,180,0.49267037615132,0.4596854001347469,2934.9759617950517,40.989821,-73.867552,-73.980797,40.756699,27646.378531359627,408,0.4126739734362745,0.46651465233333334
10707,-0.682261208576998,3.9473684210526314,-1.7758284600389862,-1.7758284600389862,-0.682261208576998,-0.42884990253411304,2.4122807017543857,-0.7904483430799222,-0.7904483430799222,-0.17543859649122806,119,36,10097,1.2986872586872586,1.2986872586872586,7774.774051611369,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10260,420,0.43920795277141184,0.40999545718469993,7900.285408490903,40.960533,-73.822732,-73.980797,40.756699,26305.372283190558,456,0.349189871006579,0.3991261337631579
10708,-2.2325325003445267,3.8669064748201443,-3.563323992833846,-3.563323992833846,-1.3689191051495246,-1.0243924847259864,-15.827338129496402,-0.2250907253433782,-0.2250907253433782,-0.9141439661904542,119,36,21225,3.079484555984556,3.078108108108108,6895.469312494512,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",21769,743,0.44183188190551076,0.4105467310015541,7072.201246817104,40.938267,-73.829922,-73.980797,40.756699,23873.43266916847,1112,0.408071605839928,0.4641470059460432
10709,0.8434864104967198,6.8762278978389,0.4946370925752369,0.4946370925752369,1.1663021972300323,-0.3019889617827762,2.5540275049115913,-1.0059356451109027,-1.0059356451109027,1.2600229095074456,119,36,9292,1.4495123552123552,1.3626683397683397,6818.974015041464,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",9603,466,0.4632868826255418,0.4321203778495601,7047.202697637018,40.954635,-73.808184,-73.980797,40.756699,26395.60285959867,509,0.40497173652652263,0.4538894303811395
10710,-0.8075370121130552,0.48375950241879756,-1.1788456970944503,-1.1788456970944503,-0.6135697886153115,-0.6650304805636925,2.6952315134761573,-0.7707228247961364,-0.7707228247961364,-0.23751088591560449,119,36,25120,4.840727027027027,4.580580694980695,5484.020842057422,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",25262,1016,0.39797542209450204,0.36848433159492705,5515.021278346122,40.967157,-73.846339,-73.980797,40.756699,26019.53188351336,1447,0.2946896835266068,0.34973646092467175
10801,-1.0587382160986223,0.8156028368794326,-1.6113125453226973,-1.6113125453226973,-0.6816533720087019,-2.1416485375876237,-7.695035460992908,-1.9299008943678995,-1.9299008943678995,-1.984529852550157,119,36,40827,3.4321942084942085,3.4171849420849423,11947.553524887664,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",41370,1194,0.4134456798726266,0.379418357566581,12106.456250143352,40.91757,-73.784858,-73.980797,40.756699,24352.030294872915,2820,0.323537312714539,0.38096367117446805
10803,-0.4876099120703437,12.934131736526947,-1.6131095123900878,-1.6131095123900878,-0.3597122302158274,0.9272581934452437,2.874251497005988,0.9880095923261392,0.9880095923261392,0.8713029576338929,119,36,12435,2.196457528957529,2.1884571428571427,5682.085226382579,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12510,39,0.44984518347036623,0.4138095317805097,5716.3559454801825,40.900458,-73.807138,-73.980797,40.756699,21681.08282889585,835,0.38929023022634734,0.4459865839389222
10804,4.6752905640554205,22.88,4.888042550397268,4.888042550397268,3.992382953575415,3.2109790531223323,12.64,3.4066583492021794,3.4066583492021794,3.066517827828485,119,36,14146,4.456327799227799,4.3339718146718145,3263.980617527664,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",15229,744,0.4683810879465382,0.4362187671934715,3513.8668757478295,40.946841,-73.788051,-73.980797,40.756699,26672.524695952397,625,0.4774925201168,0.5291703063664001
