COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
48071,77535,0.057672100,0.017766500,0.033898300,0.055210800
48073,75764,0.000000000,0.000637349,0.000000000,0.000032064
48073,75925,0.081982348,0.043339700,0.004724410,0.073746313
48073,75789,0.075298202,0.013384300,0.000787402,0.066115173
48073,75757,0.133645999,0.043339700,0.007086610,0.118795691
48073,75785,0.157575981,0.204588910,0.915354331,0.221655765
48073,75759,0.000110787,0.000637349,0.000000000,0.000128254
48073,75976,0.001809520,0.001274700,0.000000000,0.001635240
48073,75969,0.001070940,0.000000000,0.000000000,0.000929845
48073,75780,0.000000000,0.000000000,0.000393701,0.000032064
48073,75784,0.004136050,0.000000000,0.000393701,0.003623190
48073,75766,0.544370176,0.692160612,0.071259843,0.513274336
48073,75772,0.000000000,0.000637349,0.000000000,0.000032064
48075,79095,0.000876168,0.000000000,0.000000000,0.000758150
48075,79201,0.992698598,1.000000000,1.000000000,0.993682082
48075,79259,0.003212620,0.000000000,0.000000000,0.002779880
48075,79230,0.001752340,0.000000000,0.000000000,0.001516300
48075,79245,0.001460280,0.000000000,0.000000000,0.001263580
48077,76310,0.103414443,0.072463768,0.062500000,0.101476015
48077,76379,0.000196232,0.000000000,0.000000000,0.000184502
48077,76365,0.529238619,0.724637681,0.687500000,0.540590406
48077,76377,0.003335950,0.000000000,0.000000000,0.003136530
48077,76230,0.016679700,0.003623190,0.000000000,0.015867200
48077,76389,0.027276300,0.010869600,0.104166667,0.027121800
48077,76357,0.040620100,0.007246380,0.041666700,0.038929900
48077,76228,0.087519623,0.025362300,0.062500000,0.084132841
48077,76305,0.189756672,0.155797101,0.020833300,0.186531365
48077,76261,0.001962320,0.000000000,0.000000000,0.001845020
48077,76352,0.000000000,0.000000000,0.020833300,0.000184502
48079,79314,0.000851789,0.000000000,0.000000000,0.000730994
48079,79346,0.990630324,0.993377483,1.000000000,0.991228070
48079,79379,0.000851789,0.000000000,0.000000000,0.000730994
48079,79336,0.007666100,0.006622520,0.000000000,0.007309940
48081,76953,0.000000000,0.000000000,0.023255800,0.000662691
48081,76933,0.223932820,0.297297297,0.627906977,0.237243207
48081,79506,0.173547936,0.054054100,0.139534884,0.169648774
48081,76949,0.000000000,0.000000000,0.046511600,0.001325380
48081,76945,0.599020294,0.648648649,0.162790698,0.587806494
48081,76905,0.001399580,0.000000000,0.000000000,0.001325380
48081,76861,0.002099370,0.000000000,0.000000000,0.001988070
48083,76884,0.005797100,0.001709400,0.005128210,0.005373640
48083,76443,0.006183570,0.003418800,0.005128210,0.005877410
48083,79538,0.007343000,0.000000000,0.015384600,0.006884970
48083,76828,0.020289900,0.000000000,0.020512800,0.018303900
48083,79519,0.005024150,0.000000000,0.005128210,0.004534010
48083,76873,0.008309200,0.000000000,0.010256400,0.007556680
48083,79510,0.009468600,0.005128210,0.000000000,0.008732200
48083,76834,0.691787440,0.868376068,0.615384615,0.706633081
48083,76888,0.028599000,0.006837610,0.005128210,0.025692700
48083,76882,0.020096600,0.015384600,0.015384600,0.019479400
48083,76845,0.026859900,0.011965800,0.025641000,0.025356800
48083,76878,0.167149758,0.087179487,0.276923077,0.162888329
48083,76823,0.003091790,0.000000000,0.000000000,0.002686820
48085,75026,0.003242130,0.013037500,0.000265369,0.003921170
48085,75034,0.039411900,0.095385329,0.061654100,0.044161700
48085,75071,0.056798200,0.045863300,0.031578900,0.055407800
48085,75087,0.000247723,0.000000000,0.000000000,0.000223395
48085,75093,0.042851800,0.080106155,0.081645290,0.046544500
48085,75080,0.014711300,0.007729770,0.035471000,0.014640200
48085,75409,0.021000000,0.006364180,0.010437900,0.019652900
48085,75007,0.000004346,0.000592615,0.000530739,0.000060748
48085,75048,0.007444730,0.001649020,0.002919060,0.006903690
48085,75166,0.004863200,0.001417120,0.002299870,0.004544320
48085,75287,0.030074500,0.012393400,0.033259600,0.028800300
48085,75033,0.009326600,0.023988000,0.013710700,0.010538800
48085,75070,0.059738200,0.070340883,0.062804069,0.060612500
48085,75078,0.024276900,0.025585500,0.015922200,0.024191300
48085,75189,0.003802770,0.000721445,0.000353826,0.003492020
48085,75252,0.030711200,0.027466400,0.041397600,0.030701100
48085,75454,0.015450100,0.007626700,0.002211410,0.014561800
48085,75452,0.000180360,0.000025766,0.000000000,0.000164607
48085,75009,0.022193000,0.021076500,0.007784170,0.021788800
48085,75121,0.000000000,0.000025766,0.000000000,0.000001960
48085,75173,0.006523380,0.001597490,0.001680670,0.006041460
48085,75164,0.000000000,0.000025766,0.000000000,0.000001960
48085,75248,0.000243377,0.000025766,0.000000000,0.000221435
48085,75442,0.009546000,0.006647600,0.003361340,0.009188600
48085,75082,0.026030500,0.011491600,0.029632900,0.025004600
48085,75086,0.006243060,0.018087700,0.000353826,0.007013430
48085,75407,0.026977900,0.010357900,0.029721400,0.025774700
48085,75370,0.003824500,0.015768700,0.000353826,0.004656020
48085,75379,0.003672390,0.012908700,0.000176913,0.004297410
48085,75491,0.000034768,0.000000000,0.000000000,0.000031354
48085,75495,0.000325952,0.000128829,0.000000000,0.000303739
48085,75485,0.000000000,0.000000000,0.000088456,0.000001960
48085,75035,0.064688358,0.017984600,0.017249000,0.060085400
48085,75069,0.039118500,0.063564453,0.062627156,0.041498500
48085,75075,0.035374400,0.054907100,0.065723131,0.037532300
48085,75025,0.043690600,0.020921900,0.020875700,0.041453500
48085,75002,0.053758100,0.025637100,0.026094600,0.051006600
48085,75058,0.000017384,0.000025766,0.000000000,0.000017636
48085,75044,0.000223820,0.000025766,0.000000000,0.000203799
48085,75097,0.000000000,0.000000000,0.000088456,0.000001960
48085,75074,0.044355500,0.073845044,0.118708536,0.048245500
48085,75094,0.017627500,0.018577200,0.009111000,0.017511000
48085,75072,0.042910400,0.008013200,0.007872600,0.039480200
48085,75023,0.042762700,0.033134900,0.037770900,0.041919900
48085,75098,0.053612500,0.041122400,0.040866900,0.052380200
48085,75424,0.003722370,0.001262530,0.002388320,0.003505730
48085,75013,0.043425400,0.054829800,0.039716900,0.044210600
48085,75024,0.044961800,0.067712762,0.081291464,0.047496900
48087,79095,0.861170213,0.951417004,0.940298507,0.873746582
48087,79245,0.005851060,0.004048580,0.000000000,0.005469460
48087,79057,0.003723400,0.000000000,0.000000000,0.003190520
48087,79079,0.031383000,0.012145700,0.014925400,0.028714700
48087,79230,0.066489362,0.020242900,0.029850700,0.060164100
48087,79251,0.031383000,0.012145700,0.014925400,0.028714700
48089,77474,0.002425220,0.001085780,0.000000000,0.002275620
48089,77434,0.191895715,0.249728556,0.284023669,0.198161296
48089,78956,0.001010510,0.000000000,0.000000000,0.000910249
48089,77964,0.000202102,0.000000000,0.000000000,0.000182050
48089,77460,0.000000000,0.001085780,0.000000000,0.000091025
48089,77435,0.000707357,0.000000000,0.000000000,0.000637175
48089,78940,0.014753400,0.001085780,0.000000000,0.013380700
48089,78962,0.229991916,0.229098806,0.165680473,0.228927726
48089,78934,0.352061439,0.459283388,0.485207101,0.363098489
48089,78933,0.040925600,0.007600430,0.000000000,0.037502300
48089,77412,0.000101051,0.001085780,0.000000000,0.000182050
48089,78950,0.047089700,0.011943500,0.000000000,0.043418900
48089,77442,0.046584500,0.016286600,0.000000000,0.043327900
48089,78943,0.019300700,0.001085780,0.041420100,0.018114000
48089,78935,0.049818100,0.015200900,0.023668600,0.046513700
48089,78951,0.003132580,0.003257330,0.000000000,0.003094850
48089,77475,0.000000000,0.001085780,0.000000000,0.000091025
48089,77470,0.000000000,0.001085780,0.000000000,0.000091025
48091,78070,0.117178847,0.100384999,0.099621690,0.115574457
48091,78132,0.224195217,0.114073863,0.149432535,0.214380151
48091,78131,0.016795500,0.093112791,0.000630517,0.022409800
48091,78135,0.000000000,0.000285185,0.000000000,0.000022035
48091,78015,0.006937260,0.000427777,0.000000000,0.006313080
48091,78266,0.030171000,0.064023956,0.071248424,0.033504500
48091,78130,0.348676444,0.459147298,0.416771753,0.358402010
48091,78623,0.010272000,0.001853700,0.001261030,0.009464100
48091,78006,0.003018320,0.000427777,0.000630517,0.002776430
48091,78163,0.078512749,0.055896200,0.089533417,0.076957825
48091,78108,0.005586320,0.000142592,0.000000000,0.005068090
48091,78666,0.000705897,0.000427777,0.003152590,0.000727161
48091,78154,0.002020320,0.031370300,0.025851200,0.004704510
48091,78133,0.154481835,0.077998004,0.141866330,0.148351769
48091,78606,0.001107530,0.000427777,0.000000000,0.001035650
48091,78676,0.000340778,0.000000000,0.000000000,0.000308492
48093,76890,0.000987900,0.000000000,0.000000000,0.000902629
48093,76445,0.005309950,0.000000000,0.000000000,0.004851630
48093,76857,0.001728820,0.000000000,0.000000000,0.001579600
48093,76436,0.010002500,0.000000000,0.000000000,0.009139100
48093,76444,0.245369227,0.310402685,0.355029586,0.251833465
48093,76471,0.001728820,0.000000000,0.000000000,0.001579600
48093,76455,0.055939700,0.038590600,0.059171600,0.054834700
48093,76468,0.000123487,0.000000000,0.000000000,0.000112829
48093,76474,0.018523100,0.005033560,0.023668600,0.017714100
48093,76432,0.008026700,0.003355700,0.000000000,0.007559520
48093,76446,0.059520900,0.025167800,0.023668600,0.056527100
48093,76442,0.580760682,0.617449664,0.526627219,0.582195645
48093,76452,0.000000000,0.000000000,0.011834300,0.000225657
48093,76454,0.011978300,0.000000000,0.000000000,0.010944400
48095,76866,0.277404922,0.259259259,0.139534884,0.270746888
48095,76858,0.014541400,0.074074074,0.023255800,0.016597500
48095,76861,0.003355700,0.000000000,0.000000000,0.003112030
48095,76937,0.015660000,0.000000000,0.162790698,0.021784200
48095,76955,0.012304300,0.000000000,0.000000000,0.011410800
48095,76940,0.001118570,0.000000000,0.000000000,0.001037340
48095,76855,0.000000000,0.000000000,0.023255800,0.001037340
48095,76837,0.483221477,0.481481481,0.232558140,0.471991701
48095,76852,0.001118570,0.000000000,0.000000000,0.001037340
48095,76875,0.038031300,0.074074074,0.000000000,0.037344400
48095,76862,0.153243848,0.111111111,0.418604651,0.163900415
48097,76271,0.003571260,0.000499500,0.000000000,0.003237760
48097,76258,0.000285701,0.000000000,0.000000000,0.000255613
48097,76234,0.001333270,0.000499500,0.002127660,0.001278060
48097,76239,0.005523550,0.000000000,0.000000000,0.004941850
48097,76250,0.031712800,0.021478500,0.025531900,0.030716100
48097,76265,0.001952290,0.001498500,0.000000000,0.001874490
48097,76238,0.004809290,0.000999000,0.002127660,0.004430620
48097,76263,0.001666590,0.000999000,0.021276600,0.002002300
48097,76266,0.001190420,0.000499500,0.000000000,0.001107660
48097,76252,0.050521400,0.033466500,0.034042600,0.048736800
48097,76241,0.057759200,0.174825175,0.004255320,0.066672347
48097,76233,0.013332700,0.000000000,0.000000000,0.011928600
48097,76253,0.000333317,0.000000000,0.002127660,0.000340817
48097,76240,0.621446598,0.690309690,0.831914894,0.631534103
48097,76272,0.154754535,0.070429570,0.076595745,0.145997529
48097,76273,0.049807200,0.004495500,0.000000000,0.044945300
48099,76557,0.006279730,0.001498500,0.000536193,0.005716820
48099,76539,0.011875500,0.001498500,0.004825740,0.010934100
48099,76596,0.000000000,0.001498500,0.000000000,0.000083255
48099,76525,0.010134600,0.001998000,0.000000000,0.009158000
48099,76544,0.092019772,0.070929071,0.240214477,0.098518066
48099,76599,0.000000000,0.000999000,0.000000000,0.000055503
48099,76657,0.002176140,0.000499500,0.001072390,0.002025860
48099,76598,0.000000000,0.000999000,0.000000000,0.000055503
48099,76526,0.000000000,0.000499500,0.000000000,0.000027752
48099,76558,0.000000000,0.000499500,0.000000000,0.000027752
48099,76549,0.001740910,0.000499500,0.013941000,0.002303380
48099,76689,0.003170950,0.000000000,0.000000000,0.002830660
48099,76638,0.000031088,0.000000000,0.000000000,0.000027752
48099,76528,0.270743308,0.369630370,0.164611260,0.270744297
48099,76634,0.000559580,0.000000000,0.000000000,0.000499528
48099,76597,0.000000000,0.000499500,0.000000000,0.000027752
48099,76561,0.015170800,0.002997000,0.005898120,0.014014500
48099,76538,0.008176100,0.000999000,0.000000000,0.007354170
48099,76566,0.007461060,0.001498500,0.000000000,0.006743630
48099,76522,0.570460410,0.542957043,0.568900804,0.568851640
48101,79223,0.041666700,0.117647059,0.333333333,0.049608400
48101,79248,0.808333333,0.823529412,0.500000000,0.804177546
48101,79201,0.119444444,0.058823500,0.000000000,0.114882507
48101,79252,0.030555600,0.000000000,0.166666667,0.031331600
48103,79766,0.020185500,0.000000000,0.026666700,0.018536100
48103,79731,0.979814512,1.000000000,0.973333333,0.981463878
48105,76943,1.000000000,1.000000000,1.000000000,1.000000000
48107,79235,0.009178100,0.009345800,0.000000000,0.008895500
48107,79370,0.060075100,0.004672900,0.045977000,0.055226100
48107,79322,0.448060075,0.738317757,0.448275862,0.471089696
48107,79357,0.232790989,0.158878505,0.172413793,0.224981468
48107,79243,0.000834376,0.000000000,0.000000000,0.000741290
48107,79356,0.007092200,0.000000000,0.000000000,0.006300960
48107,79343,0.241551940,0.088785047,0.333333333,0.232394366
48107,79364,0.000417188,0.000000000,0.000000000,0.000370645
48109,79847,0.712500000,0.666666667,0.866666667,0.719696970
48109,79855,0.287500000,0.333333333,0.133333333,0.280303030
48111,79087,0.043516100,0.000000000,0.000000000,0.037888400
48111,79084,0.002901070,0.000000000,0.000000000,0.002525890
48111,79051,0.000580215,0.000000000,0.000000000,0.000505178
48111,79022,0.953002611,1.000000000,1.000000000,0.959080576
48113,75339,0.000825529,0.001021690,0.000028445,0.000804151
48113,75270,0.000000000,0.001174940,0.000497795,0.000143677
48113,75080,0.012408000,0.019324500,0.014933900,0.013232900
48113,75085,0.000961244,0.003386170,0.000028445,0.001156750
48113,75116,0.006119290,0.008100500,0.007438490,0.006386290
48113,75180,0.008198200,0.005947690,0.004636610,0.007788610
48113,75141,0.002289870,0.001824440,0.000213341,0.002136090
48113,75230,0.012940500,0.012544900,0.031588700,0.013861900
48113,75219,0.019825700,0.020207500,0.032982500,0.020542100
48113,75221,0.000070019,0.000102169,0.000028445,0.000071105
48113,75225,0.009591700,0.016128100,0.012999600,0.010423900
48113,75247,0.000214378,0.018733400,0.004081920,0.002273910
48113,75313,0.001410750,0.002598010,0.000028445,0.001458760
48113,75380,0.001317390,0.003502930,0.000028445,0.001470490
48113,75367,0.000383806,0.003123450,0.000028445,0.000640682
48113,75342,0.000274024,0.000109467,0.000028445,0.000244837
48113,75381,0.001280220,0.003809440,0.000028445,0.001469760
48113,75287,0.000264515,0.000342996,0.000184895,0.000268295
48113,75398,0.000000000,0.000007298,0.000014223,0.000001466
48113,75050,0.009778400,0.009567400,0.009301700,0.009732600
48113,75007,0.000916294,0.002430160,0.001237380,0.001084910
48113,75015,0.001133270,0.002225820,0.000028445,0.001186070
48113,75019,0.016527900,0.016033200,0.009970100,0.016140200
48113,75001,0.010905600,0.022462600,0.013298300,0.012189800
48113,75043,0.020817200,0.008363300,0.026866700,0.019878000
48113,75106,0.001754790,0.005706860,0.000028445,0.002062790
48113,75099,0.000143495,0.000335698,0.000113782,0.000161270
48113,75081,0.013951000,0.023061000,0.010795100,0.014703400
48113,75137,0.006305140,0.004626790,0.002360970,0.005933270
48113,75204,0.022486400,0.012034000,0.024477300,0.021539100
48113,75182,0.002425590,0.001802550,0.000782250,0.002278310
48113,75159,0.005757090,0.004145140,0.003370790,0.005472180
48113,75214,0.016430200,0.008137000,0.013440500,0.015443100
48113,75231,0.019027800,0.018003600,0.036780000,0.019839900
48113,76051,0.000000000,0.000291911,0.000241786,0.000041784
48113,75006,0.017279100,0.027067500,0.034902600,0.019170600
48113,75061,0.017914400,0.018054700,0.030934400,0.018599600
48113,75082,0.001333810,0.001663890,0.000938700,0.001346600
48113,75202,0.002415210,0.009319300,0.004081920,0.003194610
48113,75207,0.002059930,0.022842000,0.003953920,0.004245070
48113,75228,0.023278200,0.010983200,0.022955500,0.022026500
48113,75233,0.004565910,0.001693080,0.008405600,0.004475240
48113,75249,0.004222730,0.000233529,0.000099559,0.003609520
48113,76065,0.000012966,0.000000000,0.000071114,0.000014661
48113,75017,0.000752053,0.001736870,0.000028445,0.000813680
48113,75088,0.008206900,0.007151820,0.005532640,0.007963100
48113,75138,0.001568070,0.003721870,0.000028445,0.001705060
48113,75203,0.006254140,0.005312780,0.008747000,0.006288060
48113,75181,0.007521390,0.001510640,0.000554686,0.006558560
48113,75149,0.017562600,0.010800700,0.011179100,0.016554400
48113,75209,0.007109060,0.005108440,0.004679280,0.006782870
48113,75217,0.022869300,0.012391600,0.012288400,0.021271500
48113,75226,0.003258030,0.007239400,0.004409050,0.003717270
48113,75030,0.001309610,0.004079460,0.000028445,0.001521800
48113,75054,0.001734040,0.003568610,0.000896032,0.001875130
48113,75045,0.001556840,0.002488540,0.000028445,0.001571650
48113,75049,0.001900880,0.002933710,0.000028445,0.001908120
48113,75248,0.016063700,0.010107400,0.014464500,0.015383000
48113,75251,0.002454980,0.005794440,0.007168250,0.003033340
48113,75252,0.000385535,0.000401378,0.000170673,0.000376052
48113,75254,0.011613600,0.011931900,0.014023600,0.011769800
48113,75356,0.001069300,0.009107600,0.000028445,0.001823080
48113,75372,0.000448638,0.000474356,0.000028445,0.000429565
48113,75382,0.002092780,0.002700180,0.000028445,0.002047400
48113,75371,0.000099409,0.000124062,0.000028445,0.000098228
48113,75042,0.011089800,0.013318400,0.020139400,0.011780000
48113,75048,0.006031980,0.001671190,0.001607170,0.005365890
48113,75060,0.013801500,0.008793800,0.009102500,0.013056300
48113,75047,0.000469385,0.000605716,0.000028445,0.000460353
48113,75125,0.000157326,0.000109467,0.000014223,0.000145143
48113,75201,0.012520400,0.029643600,0.016114400,0.014425600
48113,75185,0.001323440,0.004203520,0.000028445,0.001545990
48113,75154,0.003328050,0.000481653,0.000213341,0.002881600
48113,75235,0.010201100,0.013946100,0.014365000,0.010791900
48113,75234,0.015583000,0.021346000,0.013796000,0.016069800
48113,75222,0.001217980,0.006203110,0.000028445,0.001657420
48113,75224,0.010503700,0.006297980,0.010382600,0.010075000
48113,75374,0.001326030,0.003138040,0.000028445,0.001441170
48113,75378,0.000033713,0.000087573,0.000028445,0.000038851
48113,75104,0.015735200,0.008896000,0.005205520,0.014505500
48113,75134,0.006341450,0.002167440,0.000782250,0.005635650
48113,75115,0.019120300,0.010253400,0.005674870,0.017536600
48113,75211,0.020471400,0.010946700,0.013412000,0.019150800
48113,75237,0.007842100,0.007735650,0.009443900,0.007914000
48113,75240,0.010650600,0.018193400,0.015076100,0.011636400
48113,75223,0.004501940,0.004028370,0.002929880,0.004373350
48113,75357,0.001202420,0.001671190,0.000028445,0.001189000
48113,75360,0.000854055,0.002955600,0.000028445,0.001022600
48113,75390,0.000000000,0.004437050,0.000000000,0.000445692
48113,75016,0.001769480,0.002400970,0.000028445,0.001743180
48113,75059,0.000000000,0.000007298,0.000000000,0.000000733
48113,75039,0.013112500,0.009392200,0.014222700,0.012796000
48113,75044,0.016023000,0.003670780,0.015858300,0.014773800
48113,75098,0.000758968,0.000109467,0.000028445,0.000656076
48113,75083,0.002819760,0.006064450,0.000056891,0.003003290
48113,75123,0.001701190,0.003568610,0.000028445,0.001802560
48113,75172,0.002101430,0.001160350,0.000284455,0.001913250
48113,75205,0.010610000,0.008290300,0.016654800,0.010688500
48113,75187,0.001231810,0.001423070,0.000028445,0.001189000
48113,75212,0.008516300,0.007976500,0.002645430,0.008159500
48113,75206,0.023738900,0.018178800,0.039781000,0.024007200
48113,75229,0.011627400,0.029125400,0.015005000,0.013559100
48113,75236,0.006413190,0.002386370,0.010638600,0.006226490
48113,75232,0.009255400,0.003028580,0.007566490,0.008542900
48113,75216,0.017211600,0.009290100,0.006684680,0.015873400
48113,75242,0.000000864,0.000620311,0.000156450,0.000071105
48113,75336,0.000654372,0.000883031,0.000028445,0.000645080
48113,75376,0.000860971,0.003050470,0.000028445,0.001037990
48113,75260,0.000000000,0.000014596,0.000000000,0.000001466
48113,75063,0.017812400,0.014945900,0.032029600,0.018257200
48113,75062,0.015926200,0.020061600,0.027961900,0.016961900
48113,75011,0.001662300,0.003247510,0.000028445,0.001737320
48113,75041,0.009028100,0.013026500,0.014265400,0.009699700
48113,75046,0.001168710,0.002342590,0.000028445,0.001227850
48113,75038,0.012815100,0.010800700,0.034874100,0.013749700
48113,75067,0.000161648,0.000000000,0.000000000,0.000137079
48113,75089,0.010357600,0.001218730,0.001379600,0.008976900
48113,75215,0.008324400,0.008085900,0.006158440,0.008188900
48113,75244,0.005947270,0.016157300,0.006556680,0.007004250
48113,75253,0.006993220,0.001583620,0.002062300,0.006195700
48113,75243,0.025968300,0.022404200,0.020566100,0.025331800
48113,75354,0.001243050,0.002357180,0.000028445,0.001292360
48113,75052,0.016696400,0.003758360,0.003413450,0.014712200
48113,75014,0.001228350,0.003152640,0.000028445,0.001359800
48113,75053,0.001424580,0.002517730,0.000028445,0.001462430
48113,75040,0.018911100,0.013128700,0.010951500,0.017920000
48113,75150,0.020959800,0.017054900,0.026041800,0.020829500
48113,75146,0.008021000,0.006152030,0.001991180,0.007522510
48113,75210,0.003184550,0.002722070,0.005134400,0.003238590
48113,75208,0.013826500,0.013369500,0.013611200,0.013769500
48113,75238,0.012051000,0.012917100,0.009856400,0.012024900
48113,75220,0.014618300,0.017208200,0.022329700,0.015275900
48113,75051,0.010389600,0.009151400,0.011676900,0.010331500
48113,75227,0.017141600,0.008677100,0.008277600,0.015834500
48113,75261,0.000000000,0.000124062,0.000056891,0.000015394
48113,75218,0.010371400,0.008757300,0.007808280,0.010077200
48113,75246,0.001366660,0.003400760,0.003157450,0.001663280
48113,75250,0.000023340,0.000051084,0.000028445,0.000026390
48113,75241,0.011240200,0.004904110,0.007822500,0.010427600
48113,75315,0.002132540,0.001313600,0.000028445,0.001941840
48113,75355,0.000642270,0.001875530,0.000028445,0.000734511
48115,79351,0.005857590,0.000000000,0.016611300,0.005833200
48115,79331,0.958996888,0.986183074,0.940199336,0.960586473
48115,79713,0.032399800,0.013816900,0.033222600,0.030742600
48115,79377,0.002745740,0.000000000,0.009966800,0.002837770
48117,79035,0.002829380,0.000000000,0.002985070,0.002587040
48117,79015,0.000369049,0.000000000,0.000000000,0.000323380
48117,79098,0.008242100,0.008610100,0.000000000,0.007976700
48117,79045,0.982531677,0.988929889,0.994029851,0.983507599
48117,79025,0.000000000,0.000000000,0.002985070,0.000107793
48117,79092,0.004674620,0.002460020,0.000000000,0.004311740
48117,79001,0.001353180,0.000000000,0.000000000,0.001185730
48119,75450,0.058519800,0.020000000,0.376923077,0.068933539
48119,75441,0.012392400,0.000000000,0.007692310,0.011437400
48119,75415,0.041996600,0.015000000,0.007692310,0.038949000
48119,75448,0.120826162,0.055000000,0.007692310,0.112210201
48119,75432,0.691222031,0.890000000,0.246153846,0.685625966
48119,75469,0.045094700,0.005000000,0.353846154,0.055023200
48119,75428,0.029948400,0.015000000,0.000000000,0.027820700
48121,75019,0.000950825,0.000229060,0.000193218,0.000889945
48121,75009,0.000427002,0.000038177,0.001642350,0.000432454
48121,75078,0.010732200,0.002214250,0.001255920,0.010001100
48121,75033,0.032576300,0.030274100,0.014974400,0.032024400
48121,75035,0.000893726,0.014507100,0.000193218,0.001688850
48121,75007,0.049433000,0.033748200,0.060573900,0.048760300
48121,75010,0.036044500,0.026074700,0.039513100,0.035531800
48121,76210,0.043206700,0.026571000,0.042121500,0.042189300
48121,76258,0.006874240,0.008475200,0.033233500,0.007590710
48121,76272,0.000081925,0.000000000,0.000000000,0.000075110
48121,76078,0.000647951,0.000000000,0.000000000,0.000594055
48121,76204,0.004093760,0.002481480,0.000289827,0.003908020
48121,75034,0.022368000,0.006948160,0.009757500,0.021151600
48121,76092,0.000682707,0.000190883,0.000483045,0.000648681
48121,76207,0.021042300,0.023402300,0.025698000,0.021292700
48121,75056,0.078126552,0.061998900,0.071877113,0.077017797
48121,76208,0.026739800,0.022104300,0.031494500,0.026575400
48121,75287,0.037620900,0.007444450,0.029272500,0.035625100
48121,75028,0.045408700,0.052531100,0.040865600,0.045726300
48121,75022,0.022581500,0.017943000,0.021543800,0.022280500
48121,76234,0.000243292,0.000000000,0.000000000,0.000223055
48121,75024,0.002254180,0.000267237,0.000096609,0.002084880
48121,75068,0.063300630,0.030426800,0.016520100,0.060238600
48121,76247,0.020089000,0.008437000,0.007535500,0.019098500
48121,76202,0.003661790,0.020997200,0.000193218,0.004613600
48121,76203,0.000000000,0.000152707,0.000000000,0.000009104
48121,76249,0.010640300,0.009773200,0.005023670,0.010456300
48121,76227,0.060294200,0.028212600,0.017776100,0.057379800
48121,75057,0.017390400,0.060815500,0.056806100,0.020908000
48121,75027,0.002388230,0.028327100,0.000193218,0.003882980
48121,75067,0.072687236,0.086241124,0.094580234,0.074011103
48121,75093,0.004304780,0.002252420,0.002994880,0.004151560
48121,76177,0.006750110,0.008055300,0.010047300,0.006905610
48121,76262,0.034934800,0.051424000,0.021737000,0.035606900
48121,75011,0.002765590,0.023020500,0.000193218,0.003912570
48121,76052,0.003545110,0.000496297,0.002028790,0.003327620
48121,76201,0.039073200,0.079751088,0.149937204,0.044110300
48121,76226,0.039671500,0.035313400,0.010627000,0.038727400
48121,76209,0.030026700,0.015805100,0.054004400,0.029743700
48121,75029,0.005595720,0.017370400,0.000193218,0.006170440
48121,75065,0.016233500,0.023745900,0.013718500,0.016622200
48121,75077,0.038375600,0.026303700,0.021157400,0.037250200
48121,76205,0.021240900,0.052607500,0.059704400,0.024017100
48121,76206,0.003341540,0.010155000,0.000193218,0.003673580
48121,76266,0.021638100,0.020157300,0.011399900,0.021308600
48121,76259,0.005873770,0.003550430,0.011786300,0.005874550
48121,75036,0.033147300,0.019164700,0.006569410,0.031687500
48123,78141,0.035828200,0.015700500,0.020547900,0.034007700
48123,77974,0.011694700,0.008454100,0.000000000,0.011271700
48123,77989,0.000000000,0.001207730,0.000000000,0.000096339
48123,77954,0.555283861,0.649758454,0.623287671,0.563776493
48123,77995,0.208165001,0.272946860,0.219178082,0.213487476
48123,77967,0.002126300,0.001207730,0.000000000,0.002023120
48123,78629,0.001807360,0.000000000,0.000000000,0.001637760
48123,78164,0.166702105,0.043478300,0.136986301,0.156454721
48123,77984,0.001382100,0.000000000,0.000000000,0.001252410
48123,78151,0.000212630,0.000000000,0.000000000,0.000192678
48123,77994,0.016797800,0.007246380,0.000000000,0.015799600
48125,79370,0.843076923,0.961538462,0.921568627,0.856178258
48125,79220,0.072307692,0.007692310,0.000000000,0.064145847
48125,79243,0.034615400,0.023076900,0.078431373,0.035111400
48125,79229,0.044615400,0.007692310,0.000000000,0.039837900
48125,79256,0.005384620,0.000000000,0.000000000,0.004726540
48127,78834,0.912305122,0.853273138,0.838235294,0.903620235
48127,78836,0.019209400,0.020316000,0.022058800,0.019419800
48127,78827,0.015590200,0.099322799,0.102941176,0.027331600
48127,78830,0.024777300,0.011286700,0.007352940,0.022776300
48127,78839,0.028118000,0.015801400,0.029411800,0.026852100
48129,79065,0.000729927,0.000000000,0.000000000,0.000696379
48129,79237,0.183211679,0.155172414,0.250000000,0.182451253
48129,79057,0.000729927,0.000000000,0.000000000,0.000696379
48129,79226,0.773722628,0.793103448,0.625000000,0.773676880
48129,79240,0.041605800,0.051724100,0.125000000,0.042479100
48131,78376,0.042161100,0.023952100,0.000000000,0.040798400
48131,78332,0.025921300,0.005988020,0.026315800,0.024948600
48131,78349,0.077763898,0.017964100,0.105263158,0.075139419
48131,78357,0.147095565,0.077844311,0.131578947,0.143528031
48131,78384,0.626171143,0.862275449,0.684210526,0.638391547
48131,78341,0.080886946,0.011976000,0.052631600,0.077194012
48133,76435,0.035238500,0.006866950,0.019802000,0.032108200
48133,76471,0.096173831,0.048068700,0.168316832,0.093337758
48133,76470,0.170335380,0.176824034,0.155115512,0.170579939
48133,76437,0.341521020,0.318454936,0.290429043,0.338007135
